inputs	outputs	result
1011010	{'1011010': 100}	PASS
1100101	{'1100101': 100}	PASS
0101011	{'0101011': 100}	PASS
0110110	{'0010110': 100}	uof
0011111	{'0111111': 100}	uof
0010001	{'0010001': 100}	PASS
1001101	{'1001101': 100}	PASS
1000011	{'1000011': 100}	PASS
1100000	{'1100000': 100}	PASS
1101110	{'1101110': 100}	PASS
0000100	{'0000100': 100}	PASS
1111001	{'1111001': 100}	PASS
0111000	{'0111000': 100}	PASS
1110100	{'1110100': 100}	PASS
