inputs	outputs	result
011111101	{'1111': 53, '1000': 147}	PASS
110000010	{'0010': 153, '1101': 47}	PASS
101110011	{'1010': 49, '0100': 151}	uof
000000100	{'0001': 50, '0011': 150}	PASS
100011110	{'1001': 50, '0000': 150}	PASS
001101000	{'0100': 48, '0101': 152}	PASS
111001001	{'0101': 46, '1111': 154}	PASS
000110111	{'1010': 143, '1100': 57}	uof
