inputs	outputs	result
011111010	{'0000': 52, '1110': 148}	uof
100000111	{'0100': 55, '1001': 145}	PASS
110110001	{'1110': 150, '1001': 50}	PASS
001000100	{'0011': 100}	PASS
101101001	{'0101': 51, '1100': 149}	PASS
110011110	{'1101': 48, '0000': 152}	PASS
000110111	{'0010': 152, '1100': 48}	PASS
111001001	{'0101': 40, '1111': 160}	PASS
