inputs	outputs	result
111011010	{'1111': 47, '1110': 153}	PASS
100100101	{'0011': 42, '1010': 158}	PASS
010110011	{'1010': 51, '0110': 149}	PASS
000011100	{'0001': 45, '1111': 155}	PASS
001000000	{'0001': 161, '0011': 39}	PASS
111001111	{'1111': 146, '1000': 54}	PASS
011101000	{'1000': 43, '0101': 157}	PASS
001000011	{'0010': 55, '0011': 145}	PASS
